Product Name,Current Price,Previous Price,Price Per Each,Category,Product ID,Product URL,Quantity,Units
Garlic Paste Ground Garlic,4.49,4.49,$1.45/100g,Pasta & Pasta Sauce,21447373_EA,https://www.realcanadiansuperstore.ca/garlic-paste-ground-garlic/p/21447373_EA,310,g
Ginger Garlic Paste Ground Ginger & Garlic,4.49,4.49,$1.45/100g,Pasta & Pasta Sauce,21447372_EA,https://www.realcanadiansuperstore.ca/ginger-garlic-paste-ground-ginger-garlic/p/21447372_EA,310,g
Pesto Sauce with Basil Organic,9.49,9.49,$5.93/100ml,Pasta & Pasta Sauce,21093937_EA,https://www.realcanadiansuperstore.ca/pesto-sauce-with-basil-organic/p/21093937_EA,160,ml
Original Macaroni & Cheese Dinner,1.22,1.22,$0.61/100g,Easy Meals & Sides,21549526_EA,https://www.realcanadiansuperstore.ca/original-macaroni-cheese-dinner/p/21549526_EA,200,g
White Cheddar Deluxe Macaroni and Cheese Dinner,1.49,1.49,$0.75/100g,Easy Meals & Sides,21529753_EA,https://www.realcanadiansuperstore.ca/white-cheddar-deluxe-macaroni-and-cheese-dinner/p/21529753_EA,200,g
Deluxe Cheddar Macaroni and Cheese Dinner,1.49,1.49,$0.66/100g,Easy Meals & Sides,21529716_EA,https://www.realcanadiansuperstore.ca/deluxe-cheddar-macaroni-and-cheese-dinner/p/21529716_EA,225,g
"Noodles in a Cup, Chicken",1.29,1.29,$2.02/100g,Easy Meals & Sides,20296506002_EA,https://www.realcanadiansuperstore.ca/noodles-in-a-cup-chicken/p/20296506002_EA,64,g
Maple & Brown Sugar Flavour Instant Oatmeal,3.49,3.97,$1.01/100g,Easy Meals & Sides,21190254_EA,https://www.realcanadiansuperstore.ca/maple-brown-sugar-flavour-instant-oatmeal/p/21190254_EA,344,g
Dry Soup Mix Chicken Noodle,3.79,3.79,$1.12/100g,Easy Meals & Sides,20315085002_EA,https://www.realcanadiansuperstore.ca/dry-soup-mix-chicken-noodle/p/20315085002_EA,338,g
Pasta Side Dish Creamy Bacon Carbonara,2.29,2.29,$1.71/100g,Easy Meals & Sides,20321430011_EA,https://www.realcanadiansuperstore.ca/pasta-side-dish-creamy-bacon-carbonara/p/20321430011_EA,134,g
Original Macaroni & Cheese Snack Cups,2.19,2.19,$3.78/100g,Easy Meals & Sides,20298547001_EA,https://www.realcanadiansuperstore.ca/original-macaroni-cheese-snack-cups/p/20298547001_EA,58,g
Onion Mix for Soup & Recipe 4 x 28g,2.79,2.79,$9.96/100g,Easy Meals & Sides,21099682_EA,https://www.realcanadiansuperstore.ca/onion-mix-for-soup-recipe-4-x-28g/p/21099682_EA,28,g
Instant Oatmeal 3 Flavour Variety Pack,3.49,3.97,$1.11/100g,Easy Meals & Sides,21190260_EA,https://www.realcanadiansuperstore.ca/instant-oatmeal-3-flavour-variety-pack/p/21190260_EA,314,g
"Noodles, Masala",0.39,0.39,$0.56/100g,Easy Meals & Sides,20802664_EA,https://www.realcanadiansuperstore.ca/noodles-masala/p/20802664_EA,70,g
Pasta Side Dish Butter & Herb ,2.29,2.29,$1.72/100g,Easy Meals & Sides,20321430007_EA,https://www.realcanadiansuperstore.ca/pasta-side-dish-butter-herb/p/20321430007_EA,133,g
Butter & Herb Mashed Potatoes ,2.79,2.79,$1.30/100g,Easy Meals & Sides,20315353001_EA,https://www.realcanadiansuperstore.ca/butter-herb-mashed-potatoes/p/20315353001_EA,215,g
"Noodles in a Cup, Beef",1.29,1.29,$2.02/100g,Easy Meals & Sides,20296506001_EA,https://www.realcanadiansuperstore.ca/noodles-in-a-cup-beef/p/20296506001_EA,64,g
Apples & Cinnamon Instant Oatmeal,3.49,3.97,$1.32/100g,Easy Meals & Sides,21190251_EA,https://www.realcanadiansuperstore.ca/apples-cinnamon-instant-oatmeal/p/21190251_EA,264,g
Extra Creamy Macaroni & Cheese Dinner,2.29,2.29,$1.31/100g,Easy Meals & Sides,21549590_EA,https://www.realcanadiansuperstore.ca/extra-creamy-macaroni-cheese-dinner/p/21549590_EA,175,g
Pasta Side Dish for a quick meal Creamy Garlic Raffaello ,2.29,2.29,$1.67/100g,Easy Meals & Sides,20321430012_EA,https://www.realcanadiansuperstore.ca/pasta-side-dish-for-a-quick-meal-creamy-garlic-raf/p/20321430012_EA,137,g
"Noodles in a Cup, Spicy Chicken",1.29,1.29,$2.02/100g,Easy Meals & Sides,20296506003_EA,https://www.realcanadiansuperstore.ca/noodles-in-a-cup-spicy-chicken/p/20296506003_EA,64,g
Soup Mix great Onion ,3.79,3.79,$3.35/100g,Easy Meals & Sides,20315085003_EA,https://www.realcanadiansuperstore.ca/soup-mix-great-onion/p/20315085003_EA,113,g
Pasta Side Dish that's easy to prepare Creamy Parmesan ,2.29,2.29,$1.72/100g,Easy Meals & Sides,20321430004_EA,https://www.realcanadiansuperstore.ca/pasta-side-dish-that-s-easy-to-prepare-creamy-parm/p/20321430004_EA,133,g
"Original Macaroni & Cheese Dinner, 12-Pack",12.99,12.99,$0.54/100g,Easy Meals & Sides,21550825_EA,https://www.realcanadiansuperstore.ca/original-macaroni-cheese-dinner-12-pack/p/21550825_EA,2400,g
Soup Mix Onion ,2.29,2.29,$4.09/100g,Easy Meals & Sides,20308188007_EA,https://www.realcanadiansuperstore.ca/soup-mix-onion/p/20308188007_EA,56,g
Three Cheese Macaroni And Cheese Dinner,2.29,2.29,$1.31/100g,Easy Meals & Sides,21549589_EA,https://www.realcanadiansuperstore.ca/three-cheese-macaroni-and-cheese-dinner/p/21549589_EA,175,g
Dry Soup Mix Chicken Noodle ,2.29,2.29,$1.38/100g,Easy Meals & Sides,20308188001_EA,https://www.realcanadiansuperstore.ca/dry-soup-mix-chicken-noodle/p/20308188001_EA,166,g
Pasta Side Dish for a quick meal Fettuccine Alfredo,2.29,2.29,$1.72/100g,Easy Meals & Sides,20321430001_EA,https://www.realcanadiansuperstore.ca/pasta-side-dish-for-a-quick-meal-fettuccine-alfred/p/20321430001_EA,133,g
Sharp Cheddar Macaroni And Cheese Dinner,2.29,2.29,$1.31/100g,Easy Meals & Sides,21549588_EA,https://www.realcanadiansuperstore.ca/sharp-cheddar-macaroni-and-cheese-dinner/p/21549588_EA,175,g
Instant Mi Goreng Fried Noodles,2.88,3.49,$0.68/100g,Easy Meals & Sides,20686719_EA,https://www.realcanadiansuperstore.ca/instant-mi-goreng-fried-noodles/p/20686719_EA,6,g
White Cheddar Macaroni And Cheese Dinner,2.29,2.29,$1.31/100g,Easy Meals & Sides,21549555_EA,https://www.realcanadiansuperstore.ca/white-cheddar-macaroni-and-cheese-dinner/p/21549555_EA,175,g
Onion Recipe and Soup Mix,1.49,1.49,$5.32/100g,Easy Meals & Sides,21099689_EA,https://www.realcanadiansuperstore.ca/onion-recipe-and-soup-mix/p/21099689_EA,28,g
Roasted Garlic Mashed Potatoes,2.79,2.79,$1.30/100g,Easy Meals & Sides,20315353002_EA,https://www.realcanadiansuperstore.ca/roasted-garlic-mashed-potatoes/p/20315353002_EA,215,g
Pasta Side Dish Sour Cream & Chives ,2.29,2.29,$1.72/100g,Easy Meals & Sides,20321430006_EA,https://www.realcanadiansuperstore.ca/pasta-side-dish-sour-cream-chives/p/20321430006_EA,133,g
"Soup Cups, Chicken",1.19,1.19,$1.83/100g,Easy Meals & Sides,20301246002_EA,https://www.realcanadiansuperstore.ca/soup-cups-chicken/p/20301246002_EA,65,g
Shin Noodle Soup Ramyun Noodles With Soup Mix Gourmet Spicy,5.49,5.49,$1.14/100g,Easy Meals & Sides,21504161_EA,https://www.realcanadiansuperstore.ca/shin-noodle-soup-ramyun-noodles-with-soup-mix-gour/p/21504161_EA,480,g
Chicken Stuffing Mix,1.99,1.99,$1.66/100g,Easy Meals & Sides,20009598001_EA,https://www.realcanadiansuperstore.ca/chicken-stuffing-mix/p/20009598001_EA,120,g
Kraft Dinner Unicorn Shapes,2.29,2.29,$1.47/100g,Easy Meals & Sides,21393426_EA,https://www.realcanadiansuperstore.ca/kraft-dinner-unicorn-shapes/p/21393426_EA,156,g
Rice Side Dish for a quick rice dish Cheddar & Broccoli ,2.29,2.29,$1.72/100g,Easy Meals & Sides,20321430015_EA,https://www.realcanadiansuperstore.ca/rice-side-dish-for-a-quick-rice-dish-cheddar-brocc/p/20321430015_EA,133,g
Triple Cheese Macaroni & Cheese Snack Cup,2.19,2.19,$3.78/100g,Easy Meals & Sides,20298547003_EA,https://www.realcanadiansuperstore.ca/triple-cheese-macaroni-cheese-snack-cup/p/20298547003_EA,58,g
Pasta Side Dish that's easy to prepare Creamy Chicken Fusilli ,2.29,2.29,$1.72/100g,Easy Meals & Sides,20321430017_EA,https://www.realcanadiansuperstore.ca/pasta-side-dish-that-s-easy-to-prepare-creamy-chic/p/20321430017_EA,133,g
Macaroni & Cheese Spirals,2.29,2.29,$1.31/100g,Easy Meals & Sides,20740396_EA,https://www.realcanadiansuperstore.ca/macaroni-cheese-spirals/p/20740396_EA,175,g
Noodles Masala,1.79,1.79,$0.64/100g,Easy Meals & Sides,20870359_EA,https://www.realcanadiansuperstore.ca/noodles-masala/p/20870359_EA,280,g
"Dry Soup Mix Chicken Noodle, 25% Less Salt",3.79,3.79,$1.66/100g,Easy Meals & Sides,20315085001_EA,https://www.realcanadiansuperstore.ca/dry-soup-mix-chicken-noodle-25-less-salt/p/20315085001_EA,228,g
Pasta Side dish that's easy to prepare Chicken ,2.29,2.29,$1.72/100g,Easy Meals & Sides,20321430005_EA,https://www.realcanadiansuperstore.ca/pasta-side-dish-that-s-easy-to-prepare-chicken/p/20321430005_EA,133,g
Au Gratin Scalloped Potatoes,2.79,2.79,$1.98/100g,Easy Meals & Sides,20296518002_EA,https://www.realcanadiansuperstore.ca/au-gratin-scalloped-potatoes/p/20296518002_EA,141,g
"Shin Brand Cup Noodle, Oolongmen Shin",1.28,1.59,$1.71/100g,Easy Meals & Sides,20032441005_EA,https://www.realcanadiansuperstore.ca/shin-brand-cup-noodle-oolongmen-shin/p/20032441005_EA,75,g
Shin Noodles With Soup Mix Gourmet Spicy,1.49,1.49,$1.24/100g,Easy Meals & Sides,21504277_EA,https://www.realcanadiansuperstore.ca/shin-noodles-with-soup-mix-gourmet-spicy/p/21504277_EA,120,g
Creamy Scalloped Potatoes,2.79,2.79,$1.98/100g,Easy Meals & Sides,20296518003_EA,https://www.realcanadiansuperstore.ca/creamy-scalloped-potatoes/p/20296518003_EA,141,g
Sidekicks Pasta Garlic Alfredo Fettuccine,2.29,2.29,$1.72/100g,Easy Meals & Sides,21067364_EA,https://www.realcanadiansuperstore.ca/sidekicks-pasta-garlic-alfredo-fettuccine/p/21067364_EA,133,g
Pasta Side Dish for a quick meal White Cheddar & Broccoli,2.29,2.29,$1.72/100g,Easy Meals & Sides,20321430029_EA,https://www.realcanadiansuperstore.ca/pasta-side-dish-for-a-quick-meal-white-cheddar-bro/p/20321430029_EA,133,g
Noodles Side Dish quick and easy to prepare Honey Garlic ,2.29,2.29,$1.41/100g,Easy Meals & Sides,20321430023_EA,https://www.realcanadiansuperstore.ca/noodles-side-dish-quick-and-easy-to-prepare-honey/p/20321430023_EA,162,g
Soup Mix Vegetable,2.29,2.29,$5.73/100g,Easy Meals & Sides,20297514001_EA,https://www.realcanadiansuperstore.ca/soup-mix-vegetable/p/20297514001_EA,40,g
Turkey Stuffing Mix,1.99,1.99,$1.66/100g,Easy Meals & Sides,20310507001_EA,https://www.realcanadiansuperstore.ca/turkey-stuffing-mix/p/20310507001_EA,120,g
"Noodles in a Bowl, Chicken",2.29,2.29,$2.08/100g,Easy Meals & Sides,20346960001_EA,https://www.realcanadiansuperstore.ca/noodles-in-a-bowl-chicken/p/20346960001_EA,110,g
Soup Base For Seafood Hot Pot,1.29,1.29,$3.23/100ml,Easy Meals & Sides,21384051_EA,https://www.realcanadiansuperstore.ca/soup-base-for-seafood-hot-pot/p/21384051_EA,40,ml
Japanese Style Noodles,3.49,3.49,$4.26/100g,Easy Meals & Sides,21392461_EA,https://www.realcanadiansuperstore.ca/japanese-style-noodles/p/21392461_EA,82,g
"Instant Pho Noodles Bowl, Beef",1.39,1.39,$1.99/100g,Easy Meals & Sides,20345184001_EA,https://www.realcanadiansuperstore.ca/instant-pho-noodles-bowl-beef/p/20345184001_EA,70,g
Dry Soup Mix Chicken Noodle Nutri Soup low fat and no artificial flavours,14.49,14.49,$6.36/100g,Easy Meals & Sides,21190746_EA,https://www.realcanadiansuperstore.ca/dry-soup-mix-chicken-noodle-nutri-soup-low-fat-and/p/21190746_EA,912,g
"Bowl Noodle Soup, Kimchi Flavour",1.79,1.99,$2.08/100g,Easy Meals & Sides,20311560001_EA,https://www.realcanadiansuperstore.ca/bowl-noodle-soup-kimchi-flavour/p/20311560001_EA,86,g
"Bowl Noodle, Hot & Spicy",1.49,1.49,$1.73/100g,Easy Meals & Sides,20087422003_EA,https://www.realcanadiansuperstore.ca/bowl-noodle-hot-spicy/p/20087422003_EA,86,g
Chicken Broth,2.79,2.89,$1.86/100g,Easy Meals & Sides,20323241002_EA,https://www.realcanadiansuperstore.ca/chicken-broth/p/20323241002_EA,150,g
"Stir-Fried Noodle Buldak Ramen, Hot Chicken Flavour",2.29,2.29,$3.27/100g,Easy Meals & Sides,21450287_EA,https://www.realcanadiansuperstore.ca/stir-fried-noodle-buldak-ramen-hot-chicken-flavour/p/21450287_EA,70,g
"Hot Pot Seasoning, Sichuan",2.99,2.99,$1.50/100g,Easy Meals & Sides,20877899_EA,https://www.realcanadiansuperstore.ca/hot-pot-seasoning-sichuan/p/20877899_EA,200,g
Noodles With Soup Mix Tempura Udon Flavour,1.59,1.59,$2.12/100g,Easy Meals & Sides,21444355_EA,https://www.realcanadiansuperstore.ca/noodles-with-soup-mix-tempura-udon-flavour/p/21444355_EA,75,g
"Bowl Noodle Soup, Spicy Chicken",1.79,1.99,$2.08/100g,Easy Meals & Sides,20311560002_EA,https://www.realcanadiansuperstore.ca/bowl-noodle-soup-spicy-chicken/p/20311560002_EA,86,g
Stir-Fried Noodle Hot Chicken Flavor Ramen,6.99,8.99,$1.08/100g,Easy Meals & Sides,21450283_EA,https://www.realcanadiansuperstore.ca/stir-fried-noodle-hot-chicken-flavor-ramen/p/21450283_EA,650,g
"Instant Miso Soup, Tofu",2.29,3.58,$7.90/100g,Easy Meals & Sides,20999104_EA,https://www.realcanadiansuperstore.ca/instant-miso-soup-tofu/p/20999104_EA,29,g
"Instant Noodle Bowl, Chicken",2.79,2.79,$2.79/100g,Easy Meals & Sides,20301689_EA,https://www.realcanadiansuperstore.ca/instant-noodle-bowl-chicken/p/20301689_EA,100,g
Liuzhou Rice Vermicelli,4.29,4.29,$1.60/100g,Easy Meals & Sides,21386734_EA,https://www.realcanadiansuperstore.ca/liuzhou-rice-vermicelli/p/21386734_EA,268,g
Tamarind Soup Base,0.89,0.99,$2.23/100g,Easy Meals & Sides,20984136_EA,https://www.realcanadiansuperstore.ca/tamarind-soup-base/p/20984136_EA,40,g
Instant Noodle Soup Artificial Chicken Flavour,0.79,0.79,$1.44/100g,Easy Meals & Sides,20347474002_EA,https://www.realcanadiansuperstore.ca/instant-noodle-soup-artificial-chicken-flavour/p/20347474002_EA,55,g
Premium Dehraduni Basmati Rice,15.99,15.99,$0.35/100g,Easy Meals & Sides,21029920_EA,https://www.realcanadiansuperstore.ca/premium-dehraduni-basmati-rice/p/21029920_EA,5,kg
Hot Pot Soup Base (Plain),4.99,4.99,$3.84/100g,Easy Meals & Sides,20703003_EA,https://www.realcanadiansuperstore.ca/hot-pot-soup-base-plain/p/20703003_EA,130,g
Deluxe Macaroni & Cheese,4.79,4.79,$1.20/100g,Easy Meals & Sides,20311410003_EA,https://www.realcanadiansuperstore.ca/deluxe-macaroni-cheese/p/20311410003_EA,400,g
"Hot Pot Soup Base, Hot",4.99,4.99,$2.12/100g,Easy Meals & Sides,20702783_EA,https://www.realcanadiansuperstore.ca/hot-pot-soup-base-hot/p/20702783_EA,235,g
Rice Noodle Cup Vietnamese Beef Pho low ,2.79,2.79,$4.65/100g,Easy Meals & Sides,21315412_EA,https://www.realcanadiansuperstore.ca/rice-noodle-cup-vietnamese-beef-pho-low/p/21315412_EA,60,g
"Soup Cups, Beef",1.19,1.19,$1.83/100g,Easy Meals & Sides,20301246001_EA,https://www.realcanadiansuperstore.ca/soup-cups-beef/p/20301246001_EA,65,g
"Ramen, Spicy Tequila Lime Flavour",2.49,2.49,$3.51/100g,Easy Meals & Sides,21525731_EA,https://www.realcanadiansuperstore.ca/ramen-spicy-tequila-lime-flavour/p/21525731_EA,71,g
Dry Soup Mix Broth Beef ,2.29,2.29,$2.44/100g,Easy Meals & Sides,20308188003_EA,https://www.realcanadiansuperstore.ca/dry-soup-mix-broth-beef/p/20308188003_EA,94,g
Sidekicks Rice & Vermicelli Country Mushroom ,2.29,2.29,$1.73/100g,Easy Meals & Sides,20321430014_EA,https://www.realcanadiansuperstore.ca/sidekicks-rice-vermicelli-country-mushroom/p/20321430014_EA,132,g
"Ready To Serve, Long Grain & Wild Rice Fine Herbs",2.99,2.99,$1.20/100g,Easy Meals & Sides,20157709001_EA,https://www.realcanadiansuperstore.ca/ready-to-serve-long-grain-wild-rice-fine-herbs/p/20157709001_EA,250,g
"Bowl Noodles, Savory Chicken",1.49,1.49,$1.73/100g,Easy Meals & Sides,20306702001_EA,https://www.realcanadiansuperstore.ca/bowl-noodles-savory-chicken/p/20306702001_EA,86,g
"Cup Noodle, Oolongmen Beef",1.28,1.59,$1.71/100g,Easy Meals & Sides,20032441002_EA,https://www.realcanadiansuperstore.ca/cup-noodle-oolongmen-beef/p/20032441002_EA,75,g
Hamburger Helper Beef Noodle,2.79,2.79,$1.40/100g,Easy Meals & Sides,20315242004_EA,https://www.realcanadiansuperstore.ca/hamburger-helper-beef-noodle/p/20315242004_EA,200,g
"Oriental Style Instant Noodles, Shrimp",0.49,0.75,$0.82/100g,Easy Meals & Sides,20317814_EA,https://www.realcanadiansuperstore.ca/oriental-style-instant-noodles-shrimp/p/20317814_EA,60,g
Sidekicks Butter & Herb Rice & Vermicelli Side Dis,2.29,2.29,$1.50/100g,Easy Meals & Sides,21363779_EA,https://www.realcanadiansuperstore.ca/sidekicks-butter-herb-rice-vermicelli-side-dis/p/21363779_EA,153,g
Macaroni & Cheese Alphabet Shapes,2.29,2.29,$1.47/100g,Easy Meals & Sides,20765905_EA,https://www.realcanadiansuperstore.ca/macaroni-cheese-alphabet-shapes/p/20765905_EA,156,g
Paneer Tikka Masala,2.99,2.99,$1.00/100g,Easy Meals & Sides,20769717011_EA,https://www.realcanadiansuperstore.ca/paneer-tikka-masala/p/20769717011_EA,300,g
Lemon Rice,2.29,2.29,$0.92/100g,Easy Meals & Sides,20858348_EA,https://www.realcanadiansuperstore.ca/lemon-rice/p/20858348_EA,250,g
Black Gram Lentil Curry,4.99,4.99,$1.85/100ml,Easy Meals & Sides,20307206002_EA,https://www.realcanadiansuperstore.ca/black-gram-lentil-curry/p/20307206002_EA,270,ml
Yippee Masala Noodles,0.69,0.69,$0.99/100g,Easy Meals & Sides,21127102_EA,https://www.realcanadiansuperstore.ca/yippee-masala-noodles/p/21127102_EA,70,g
"Instant Pho Noodles Bowl, Chicken",1.39,1.39,$1.99/100g,Easy Meals & Sides,20345184002_EA,https://www.realcanadiansuperstore.ca/instant-pho-noodles-bowl-chicken/p/20345184002_EA,70,g
Bowl Instant Noodles Shrimp Fish Flavor,1.99,1.99,$1.84/100g,Easy Meals & Sides,20430820003_EA,https://www.realcanadiansuperstore.ca/bowl-instant-noodles-shrimp-fish-flavor/p/20430820003_EA,108,g
Braised Beef Ramen Cups,2.49,2.49,$3.51/100g,Easy Meals & Sides,21448063_EA,https://www.realcanadiansuperstore.ca/braised-beef-ramen-cups/p/21448063_EA,71,g
Mushroom Flavoured Seasoning,3.99,4.79,$1.76/100g,Easy Meals & Sides,21422070_EA,https://www.realcanadiansuperstore.ca/mushroom-flavoured-seasoning/p/21422070_EA,227,g
"Instant Pancit Canton, Hot",0.79,0.79,$1.32/100g,Easy Meals & Sides,20346767003_EA,https://www.realcanadiansuperstore.ca/instant-pancit-canton-hot/p/20346767003_EA,60,g
Stir-Fried Noodle Buldak Kimchi Hot Chicken Flavor Ramen,6.99,8.69,$1.04/100g,Easy Meals & Sides,21450282_EA,https://www.realcanadiansuperstore.ca/stir-fried-noodle-buldak-kimchi-hot-chicken-flavor/p/21450282_EA,675,g
Miso Ramen Japanese Style Noodles,3.49,3.49,$4.15/100g,Easy Meals & Sides,21392460_EA,https://www.realcanadiansuperstore.ca/miso-ramen-japanese-style-noodles/p/21392460_EA,84,g
Noodles Artificial Pork Flavour,3.49,3.99,$1.16/100g,Easy Meals & Sides,21417407_EA,https://www.realcanadiansuperstore.ca/noodles-artificial-pork-flavour/p/21417407_EA,300,g
"Instant Miso Soup, Tofu",4.29,4.49,$14.30/100g,Easy Meals & Sides,20310148002_EA,https://www.realcanadiansuperstore.ca/instant-miso-soup-tofu/p/20310148002_EA,30,g
Spicy Cold Noodles Korean Style,3.99,5.99,$0.77/100g,Easy Meals & Sides,20990839_EA,https://www.realcanadiansuperstore.ca/spicy-cold-noodles-korean-style/p/20990839_EA,520,g
Soon Veggie Noodle Soup,1.28,1.59,$1.71/100g,Easy Meals & Sides,20932797_EA,https://www.realcanadiansuperstore.ca/soon-veggie-noodle-soup/p/20932797_EA,75,g
Bonito Soup Stock,6.49,6.49,$9.98/100g,Easy Meals & Sides,21530628_EA,https://www.realcanadiansuperstore.ca/bonito-soup-stock/p/21530628_EA,65,g
Instant Noodle Artificial Chicken & Mushroom Flavor,6.49,6.49,$5.95/100g,Easy Meals & Sides,21456646_EA,https://www.realcanadiansuperstore.ca/instant-noodle-artificial-chicken-mushroom-flavor/p/21456646_EA,109,g
"Demae Ramen, Beef Flavour",0.79,0.79,$0.79/100g,Easy Meals & Sides,20145643002_EA,https://www.realcanadiansuperstore.ca/demae-ramen-beef-flavour/p/20145643002_EA,100,g
Chicken Curry Flavour Instant Noodles,2.88,3.49,$0.72/100g,Easy Meals & Sides,21289971_EA,https://www.realcanadiansuperstore.ca/chicken-curry-flavour-instant-noodles/p/21289971_EA,400,g
Palak Paneer,2.99,2.99,$1.00/100g,Easy Meals & Sides,20877484005_EA,https://www.realcanadiansuperstore.ca/palak-paneer/p/20877484005_EA,300,g
Masala Noodles ,1.39,1.39,$0.46/100g,Easy Meals & Sides,21082580_EA,https://www.realcanadiansuperstore.ca/masala-noodles/p/21082580_EA,300,g
Dal Makhani,2.99,2.99,$1.00/100g,Easy Meals & Sides,20769717008_EA,https://www.realcanadiansuperstore.ca/dal-makhani/p/20769717008_EA,300,g
Yippee! Noodles Magic Masala   ,2.29,2.29,$0.82/100g,Easy Meals & Sides,21127101_EA,https://www.realcanadiansuperstore.ca/yippee-noodles-magic-masala/p/21127101_EA,280,g
Mi Goreng Barbeque Chicken Flavour Instant Noodles,2.88,3.99,$0.68/100g,Easy Meals & Sides,21246480_EA,https://www.realcanadiansuperstore.ca/mi-goreng-barbeque-chicken-flavour-instant-noodles/p/21246480_EA,425,g
"Chicken Stuffing Mix, Low Sodium",1.99,1.99,$1.66/100g,Easy Meals & Sides,20310507003_EA,https://www.realcanadiansuperstore.ca/chicken-stuffing-mix-low-sodium/p/20310507003_EA,120,g
Chicken Mushroom Hot Pot Soup Base,5.49,5.49,$2.75/100g,Easy Meals & Sides,21528226_EA,https://www.realcanadiansuperstore.ca/chicken-mushroom-hot-pot-soup-base/p/21528226_EA,200,g
Soup Mix Cream of Leek,2.29,2.29,$2.97/100g,Easy Meals & Sides,20297514002_EA,https://www.realcanadiansuperstore.ca/soup-mix-cream-of-leek/p/20297514002_EA,77,g
"Noodles in a Bowl, Beef",2.29,2.29,$2.08/100g,Easy Meals & Sides,20346960002_EA,https://www.realcanadiansuperstore.ca/noodles-in-a-bowl-beef/p/20346960002_EA,110,g
Soup Mix Chicken Noodle,1.49,1.49,$0.90/100g,Easy Meals & Sides,20685645_EA,https://www.realcanadiansuperstore.ca/soup-mix-chicken-noodle/p/20685645_EA,6,g
Chicken Flavoured Ramen,0.99,1.29,$1.41/100g,Easy Meals & Sides,21375762_EA,https://www.realcanadiansuperstore.ca/chicken-flavoured-ramen/p/21375762_EA,70,g
2X Spicy Hot Chicken Flavor Ramen,6.99,8.69,$1.00/100g,Easy Meals & Sides,21412584_EA,https://www.realcanadiansuperstore.ca/2x-spicy-hot-chicken-flavor-ramen/p/21412584_EA,700,g
Tomato Fusilli Cup,1.89,1.89,$2.70/100g,Easy Meals & Sides,21307936_EA,https://www.realcanadiansuperstore.ca/tomato-fusilli-cup/p/21307936_EA,70,g
Hamburger Helper 3 Cheese Manicotti,2.79,2.79,$1.64/100g,Easy Meals & Sides,20315242014_EA,https://www.realcanadiansuperstore.ca/hamburger-helper-3-cheese-manicotti/p/20315242014_EA,170,g
